objetID,route,longueur,depPrD,xD,yD,zD,depPrF,xF,yF,zF,anneeMesureTrafic,TMJA,geopoint_depart,geopoint_fin,TMJA_avg,TMJA_actualise,count
TMJ19_153,A0016,10786,62,604448.66,7071073.71,0,62,607537.28,7079160.44,0,2019,,POINT(1.649086 50.728998),POINT(1.690849 50.802013),17302.041666666668,17302.041666666668,45
TMJ19_154,A0016,16462,62,607537.28,7079160.44,0,62,615663.04,7092947.52,0,2019,,POINT(1.690849 50.802013),POINT(1.802922 50.926840),17302.041666666668,17302.041666666668,45
TMJ19_155,A0016,2545,62,615663.04,7092947.52,0,62,617106.18,7094561.54,0,2019,,POINT(1.802922 50.926840),POINT(1.823061 50.941511),17302.041666666668,17302.041666666668,45
TMJ19_156,A0016,688.3,62,617106.18,7094561.54,0,62,617774.27,7094399.6,0,2019,,POINT(1.823061 50.941511),POINT(1.832579 50.940147),17302.041666666668,17302.041666666668,45
TMJ19_157,A0016,411.7,62,617774.27,7094399.6,0,62,618152.53,7094234.01,0,2019,,POINT(1.832579 50.940147),POINT(1.837984 50.938712),17302.041666666668,17302.041666666668,45
TMJ19_158,A0016,2269,62,618152.53,7094234.01,0,62,620363.9,7093851.63,0,2019,,POINT(1.837984 50.938712),POINT(1.869453 50.935570),17302.041666666668,17302.041666666668,45
TMJ19_159,A0016,1592,62,620363.9,7093851.63,0,62,621894.53,7093642.39,0,2019,,POINT(1.869453 50.935570),POINT(1.891221 50.933888),17302.041666666668,17302.041666666668,45
TMJ19_160,A0016,80.1,62,621894.53,7093642.39,0,62,621971.91,7093662.68,0,2019,,POINT(1.891221 50.933888),POINT(1.892315 50.934080),17302.041666666668,17302.041666666668,45
TMJ19_161,A0016,201.4,62,621971.91,7093662.68,0,62,622165.97,7093716.16,0,2019,,POINT(1.892315 50.934080),POINT(1.895059 50.934584),17302.041666666668,17302.041666666668,45
TMJ19_162,A0016,349.7,62,622165.97,7093716.16,0,62,622505.45,7093798.49,0,2019,,POINT(1.895059 50.934584),POINT(1.899862 50.935365),17302.041666666668,17302.041666666668,45
TMJ19_163,A0016,518.8,62,622505.45,7093798.49,0,62,623020.4,7093852.51,0,2019,,POINT(1.899862 50.935365),POINT(1.907160 50.935914),17302.041666666668,17302.041666666668,45
TMJ19_164,A0016,16714,62,623020.4,7093852.51,0,62,639274.34,7095589.05,0,2019,,POINT(1.907160 50.935914),POINT(2.137619 50.953294),17302.041666666668,17302.041666666668,45
TMJ19_165,A0016,6893,62,639274.34,7095589.05,0,59,645246.25,7097699.64,0,2019,,POINT(2.137619 50.953294),POINT(2.222127 50.972781),17302.041666666668,17302.041666666668,45
TMJ19_166,A0016,6192,59,645246.25,7097699.64,0,59,650132.18,7100615,0,2019,,POINT(2.222127 50.972781),POINT(2.291164 50.999342),17302.041666666668,17302.041666666668,45
TMJ19_167,A0016,2625,59,650132.18,7100615,0,59,652563.69,7101570.98,0,2019,,POINT(2.291164 50.999342),POINT(2.325609 51.008107),17302.041666666668,17302.041666666668,45
TMJ19_168,A0016,2488,59,652563.69,7101570.98,0,59,654982.56,7102037.03,0,2019,,POINT(2.325609 51.008107),POINT(2.359942 51.012467),17302.041666666668,17302.041666666668,45
TMJ19_169,A0016,3134,59,654982.56,7102037.03,0,59,658020.85,7102678.93,0,2019,,POINT(2.359942 51.012467),POINT(2.403070 51.018437),17302.041666666668,17302.041666666668,45
TMJ19_170,A0016,753,59,658020.85,7102678.93,0,59,658683.23,7103045.63,0,2019,,POINT(2.403070 51.018437),POINT(2.412449 51.021771),17302.041666666668,17302.041666666668,45
TMJ19_171,A0016,11656,59,658683.23,7103045.63,0,59,669269.85,7106914.99,0,2019,,POINT(2.412449 51.021771),POINT(2.562689 51.057089),17302.041666666668,17302.041666666668,45
Aprr_7,A0019,5140,89,721424.22,6796755.58,0,89,719289.77,6793381.91,0,2019,15356.0,POINT(3.288743 48.270783),POINT(3.259826 48.240496),11567.923076923076,15356.0,14
Aprr_8,A0019,10299,89,719289.77,6793381.91,0,89,713120.9,6785682.72,0,2019,13446.0,POINT(3.259826 48.240496),POINT(3.176502 48.171373),11567.923076923076,13446.0,14
Aprr_9,A0019,2731,89,713120.9,6785682.72,0,89,712284.81,6783114.18,0,2019,13453.0,POINT(3.176502 48.171373),POINT(3.165183 48.148277),11567.923076923076,13453.0,14
Aprr_10,A0019,10554,89,712284.81,6783114.18,0,89,708165.49,6773902.06,0,2019,13785.0,POINT(3.165183 48.148277),POINT(3.109622 48.065446),11567.923076923076,13785.0,14
RnEnQ45_section1_Aprr_10,A0019,205,89,708165.49,6773902.06,0,89,708071.49,6773723.58,0,2019,13785.0,POINT(3.109622 48.065446),POINT(3.108357 48.063842),11567.923076923076,13785.0,14
CONTINUITE_67,A0019,1317,89,708071.49,6773723.58,0,89,707299.49,6772790.17,0,2019,,POINT(3.108357 48.063842),POINT(3.097978 48.055451),11567.923076923076,11567.923076923076,14
Arcour_1,A0019,746,89,707299.49,6772790.17,0,89,706579.8,6772620.44,0,2019,10919.0,POINT(3.097978 48.055451),POINT(3.088315 48.053931),11567.923076923076,10919.0,14
RnEnQ45_section1_Arcour_1,A0019,287,89,706579.8,6772620.44,0,89,706298.58,6772554.92,0,2019,10919.0,POINT(3.088315 48.053931),POINT(3.084540 48.053345),11567.923076923076,10919.0,14
Arcour_2,A0019,5149,89,706298.58,6772554.92,0,45,701369.19,6770730.3,0,2019,11326.0,POINT(3.084540 48.053345),POINT(3.018372 48.036954),11567.923076923076,11326.0,14
Arcour_3,A0019,19390,45,701369.19,6770730.3,0,45,682842.19,6773589.47,0,2019,9451.0,POINT(3.018372 48.036954),POINT(2.769668 48.062459),11567.923076923076,9451.0,14
Arcour_4,A0019,8370,45,682842.19,6773589.47,0,45,674981.14,6773837.23,0,2019,9388.0,POINT(2.769668 48.062459),POINT(2.664125 48.064435),11567.923076923076,9388.0,14
Arcour_5,A0019,15710,45,674981.14,6773837.23,0,45,660331.15,6775970.65,0,2019,9296.0,POINT(2.664125 48.064435),POINT(2.467263 48.082908),11567.923076923076,9296.0,14
Arcour_6,A0019,20865,45,660331.15,6775970.65,0,45,640158.14,6779691.1,0,2019,9324.0,POINT(2.467263 48.082908),POINT(2.195854 48.114849),11567.923076923076,9324.0,14
Arcour_7,A0019,29385,45,640158.14,6779691.1,0,45,613579.72,6771778.66,0,2019,9935.0,POINT(2.195854 48.114849),POINT(1.840302 48.040679),11567.923076923076,9935.0,14
TMJ19_172,A0020,245,18,628955.15,6683058.84,0,18,628706.19,6683066.92,0,2019,,POINT(2.060768 47.244031),POINT(2.057476 47.244077),32358.58064516129,32358.58064516129,75
TMJ19_173,A0020,2415,18,628706.19,6683066.92,0,18,627074.17,6681718.04,0,2019,23681.0,POINT(2.057476 47.244077),POINT(2.036120 47.231757),32358.58064516129,23681.0,75
TMJ19_174,A0020,3073,18,627074.17,6681718.04,0,18,627015.54,6678756.73,0,2019,11772.0,POINT(2.036120 47.231757),POINT(2.035823 47.205093),32358.58064516129,11772.0,75
TMJ19_175,A0020,4115,18,627015.54,6678756.73,0,18,624821.13,6675355.63,0,2019,22980.0,POINT(2.035823 47.205093),POINT(2.007401 47.174231),32358.58064516129,22980.0,75
TMJ19_178,A0020,321,18,615043.49,6667803.2,0,36,614815.36,6667580.64,0,2019,,POINT(1.879736 47.105065),POINT(1.876770 47.103032),32358.58064516129,32358.58064516129,75
TMJ19_179,A0020,4433,36,614815.36,6667580.64,0,36,611079.37,6665269.63,0,2019,,POINT(1.876770 47.103032),POINT(1.827967 47.081739),32358.58064516129,32358.58064516129,75
TMJ19_180,A0020,4786,36,611079.37,6665269.63,0,36,608718.38,6661378.9,0,2019,20587.0,POINT(1.827967 47.081739),POINT(1.797634 47.046395),32358.58064516129,20587.0,75
TMJ19_181,A0020,11005,36,608718.38,6661378.9,0,36,605349.01,6650889.19,0,2019,22856.0,POINT(1.797634 47.046395),POINT(1.755437 46.951493),32358.58064516129,22856.0,75
TMJ19_182,A0020,11897,36,605349.01,6650889.19,0,36,601036.3,6639913.84,0,2019,21878.0,POINT(1.755437 46.951493),POINT(1.701113 46.852062),32358.58064516129,21878.0,75
TMJ19_183,A0020,6859,36,601036.3,6639913.84,0,36,595207.64,6636371.91,0,2019,18195.0,POINT(1.701113 46.852062),POINT(1.625437 46.819287),32358.58064516129,18195.0,75
TMJ19_184,A0020,6120,36,595207.64,6636371.91,0,36,595957.63,6630742.53,0,2019,26649.0,POINT(1.625437 46.819287),POINT(1.636547 46.768725),32358.58064516129,26649.0,75
TMJ19_185,A0020,8952,36,595957.63,6630742.53,0,36,591759.71,6623017.26,0,2019,28159.0,POINT(1.636547 46.768725),POINT(1.583362 46.698512),32358.58064516129,28159.0,75
TMJ19_186,A0020,5618,36,591759.71,6623017.26,0,36,589953.83,6617794.41,0,2019,24829.0,POINT(1.583362 46.698512),POINT(1.560978 46.651198),32358.58064516129,24829.0,75
TMJ19_187,A0020,4277,36,589953.83,6617794.41,0,36,588212.13,6613956.17,0,2019,24716.0,POINT(1.560978 46.651198),POINT(1.539136 46.616355),32358.58064516129,24716.0,75
TMJ19_189,A0020,7377,36,585186.29,6608957.17,0,36,585404.09,6601986.07,0,2019,22016.0,POINT(1.500843 46.570840),POINT(1.505409 46.508118),32358.58064516129,22016.0,75
TMJ19_190,A0020,7810,36,585404.09,6601986.07,0,36,583592.32,6594833.68,0,2019,21288.0,POINT(1.505409 46.508118),POINT(1.483576 46.443414),32358.58064516129,21288.0,75
TMJ19_191,A0020,10912,36,583592.32,6594833.68,0,36,579061.4,6585094.99,0,2019,20689.0,POINT(1.483576 46.443414),POINT(1.427095 46.354940),32358.58064516129,20689.0,75
TMJ19_192,A0020,375,36,579061.4,6585094.99,0,23,578989.5,6584728.67,0,2019,,POINT(1.427095 46.354940),POINT(1.426255 46.351629),32358.58064516129,32358.58064516129,75
TMJ19_193,A0020,1405,23,578989.5,6584728.67,0,87,578437.33,6583436.89,0,2019,,POINT(1.426255 46.351629),POINT(1.419412 46.339900),32358.58064516129,32358.58064516129,75
TMJ19_194,A0020,13079,87,578437.33,6583436.89,0,23,575791.15,6571058.52,0,2019,,POINT(1.419412 46.339900),POINT(1.388300 46.227977),32358.58064516129,32358.58064516129,75
TMJ19_195,A0020,2390,23,575791.15,6571058.52,0,87,575318.33,6568774.24,0,2019,,POINT(1.388300 46.227977),POINT(1.382773 46.207324),32358.58064516129,32358.58064516129,75
TMJ19_196,A0020,1303,87,575318.33,6568774.24,0,87,575267.03,6567476.53,0,2019,,POINT(1.382773 46.207324),POINT(1.382453 46.195632),32358.58064516129,32358.58064516129,75
TMJ19_197,A0020,6024,87,575267.03,6567476.53,0,87,574691.47,6561543.75,0,2019,28105.0,POINT(1.382453 46.195632),POINT(1.376573 46.142113),32358.58064516129,28105.0,75
TMJ19_198,A0020,3749,87,574691.47,6561543.75,0,87,574482.24,6558016.94,0,2019,27456.0,POINT(1.376573 46.142113),POINT(1.374803 46.110322),32358.58064516129,27456.0,75
TMJ19_199,A0020,6179.2,87,574482.24,6558016.94,0,87,573267.3,6552325.52,0,2019,29643.0,POINT(1.374803 46.110322),POINT(1.360606 46.058856),32358.58064516129,29643.0,75
TMJ19_200,A0020,344.8,87,573267.3,6552325.52,0,87,573171.72,6551994.91,0,2019,29643.0,POINT(1.360606 46.058856),POINT(1.359459 46.055862),32358.58064516129,29643.0,75
TMJ19_201,A0020,3832,87,573171.72,6551994.91,0,87,571893.8,6548454.22,0,2019,29643.0,POINT(1.359459 46.055862),POINT(1.343894 46.023745),32358.58064516129,29643.0,75
TMJ19_202,A0020,4335,87,571893.8,6548454.22,0,87,570408.85,6544746.32,0,2019,32151.0,POINT(1.343894 46.023745),POINT(1.325719 45.990081),32358.58064516129,32151.0,75
TMJ19_203,A0020,6141,87,570408.85,6544746.32,0,87,568667.83,6539097.94,0,2019,32689.0,POINT(1.325719 45.990081),POINT(1.304799 45.938895),32358.58064516129,32689.0,75
TMJ19_204,A0020,5250,87,568667.83,6539097.94,0,87,567603.73,6534114.75,0,2019,38483.0,POINT(1.304799 45.938895),POINT(1.292459 45.893826),32358.58064516129,38483.0,75
TMJ19_206,A0020,958,87,567404.32,6532818.16,0,87,567189.27,6531914.6,0,2019,45812.0,POINT(1.290250 45.882114),POINT(1.287731 45.873937),32358.58064516129,45812.0,75
TMJ19_207,A0020,1498,87,567189.27,6531914.6,0,87,567019.18,6530436.49,0,2019,44854.0,POINT(1.287731 45.873937),POINT(1.285952 45.860597),32358.58064516129,44854.0,75
TMJ19_208,A0020,1474,87,567019.18,6530436.49,0,87,566235.5,6529310.87,0,2019,59351.0,POINT(1.285952 45.860597),POINT(1.276171 45.850310),32358.58064516129,59351.0,75
TMJ19_209,A0020,1432,87,566235.5,6529310.87,0,87,566672.26,6527960.82,0,2019,71719.0,POINT(1.276171 45.850310),POINT(1.282176 45.838241),32358.58064516129,71719.0,75
TMJ19_210,A0020,1113,87,566672.26,6527960.82,0,87,566651.27,6526929.5,0,2019,55412.0,POINT(1.282176 45.838241),POINT(1.282195 45.828952),32358.58064516129,55412.0,75
TMJ19_211,A0020,1524,87,566651.27,6526929.5,0,87,567514.47,6525710.07,0,2019,51366.0,POINT(1.282195 45.828952),POINT(1.293650 45.818143),32358.58064516129,51366.0,75
TMJ19_212,A0020,1178,87,567514.47,6525710.07,0,87,567818.99,6524605.5,0,2019,42268.0,POINT(1.293650 45.818143),POINT(1.297878 45.808258),32358.58064516129,42268.0,75
TMJ19_213,A0020,3204,87,567818.99,6524605.5,0,87,568240.5,6521598.58,0,2019,40994.0,POINT(1.297878 45.808258),POINT(1.304136 45.781269),32358.58064516129,40994.0,75
TMJ19_214,A0020,3799,87,568240.5,6521598.58,0,87,570392,6518661.05,0,2019,34362.0,POINT(1.304136 45.781269),POINT(1.332617 45.755235),32358.58064516129,34362.0,75
TMJ19_215,A0020,5398,87,570392,6518661.05,0,87,572203.67,6513838.32,0,2019,34242.0,POINT(1.332617 45.755235),POINT(1.357208 45.712158),32358.58064516129,34242.0,75
TMJ19_216,A0020,3272,87,572203.67,6513838.32,0,87,572895.89,6511036.8,0,2019,20111.0,POINT(1.357208 45.712158),POINT(1.366848 45.687066),32358.58064516129,20111.0,75
TMJ19_217,A0020,9164,87,572895.89,6511036.8,0,87,578531.01,6504059.51,0,2019,26985.0,POINT(1.366848 45.687066),POINT(1.441004 45.625275),32358.58064516129,26985.0,75
TMJ19_218,A0020,5759,87,578531.01,6504059.51,0,87,580964.36,6499476.07,0,2019,27212.0,POINT(1.441004 45.625275),POINT(1.473364 45.584438),32358.58064516129,27212.0,75
TMJ19_219,A0020,4743,87,580964.36,6499476.07,0,19,583556.4,6495686.81,0,2019,,POINT(1.473364 45.584438),POINT(1.507518 45.550769),32358.58064516129,32358.58064516129,75
TMJ19_220,A0020,2674,19,583556.4,6495686.81,0,19,583971.87,6493054.6,0,2019,,POINT(1.507518 45.550769),POINT(1.513477 45.527142),32358.58064516129,32358.58064516129,75
TMJ19_221,A0020,5457,19,583971.87,6493054.6,0,19,585033.58,6488074.34,0,2019,26374.0,POINT(1.513477 45.527142),POINT(1.528265 45.482483),32358.58064516129,26374.0,75
TMJ19_223,A0020,8684,19,587983.41,6478329.17,0,19,588238.41,6469902.32,0,2019,26680.0,POINT(1.568280 45.395235),POINT(1.573484 45.319410),32358.58064516129,26680.0,75
TMJ19_224,A0020,8493,19,588238.41,6469902.32,0,19,585380.03,6462386.13,0,2019,33283.0,POINT(1.573484 45.319410),POINT(1.538784 45.251272),32358.58064516129,33283.0,75
TMJ19_225,A0020,1410,19,585380.03,6462386.13,0,19,584084.67,6461876.96,0,2019,37013.0,POINT(1.538784 45.251272),POINT(1.522395 45.246471),32358.58064516129,37013.0,75
TMJ19_226,A0020,2728,19,584084.67,6461876.96,0,19,583183.54,6459740.97,0,2019,37013.0,POINT(1.522395 45.246471),POINT(1.511424 45.227089),32358.58064516129,37013.0,75
TMJ19_227,A0020,1384,19,583183.54,6459740.97,0,19,583382.93,6458391.87,0,2019,33840.0,POINT(1.511424 45.227089),POINT(1.514288 45.214977),32358.58064516129,33840.0,75
TMJ19_228,A0020,1597,19,583382.93,6458391.87,0,19,583075.93,6456951.84,0,2019,33840.0,POINT(1.514288 45.214977),POINT(1.510724 45.201961),32358.58064516129,33840.0,75
TMJ19_229,A0020,2139,19,583075.93,6456951.84,0,19,581615.03,6455432.1,0,2019,41433.0,POINT(1.510724 45.201961),POINT(1.492490 45.188030),32358.58064516129,41433.0,75
TMJ19_231,A0020,1971,19,580561,6452908.52,0,19,580937.39,6451029.94,0,2019,36211.0,POINT(1.479690 45.165129),POINT(1.484938 45.148283),32358.58064516129,36211.0,75
TMJ19_232,A0020,6651,19,580937.39,6451029.94,0,19,583535.62,6445593.32,0,2019,26874.0,POINT(1.484938 45.148283),POINT(1.519290 45.099784),32358.58064516129,26874.0,75
TMJ19_233,A0020,4096,19,583535.62,6445593.32,0,19,582435.71,6441784.06,0,2019,25510.0,POINT(1.519290 45.099784),POINT(1.506225 45.065305),32358.58064516129,25510.0,75
TMJ19_234,A0020,8,19,582435.71,6441784.06,0,19,582434.71,6441775.85,0,2019,,POINT(1.506225 45.065305),POINT(1.506215 45.065231),32358.58064516129,32358.58064516129,75
CONTINUITE_68,A0020,193,19,582434.71,6441775.85,0,19,582420.99,6441586.49,0,2019,,POINT(1.506215 45.065231),POINT(1.506086 45.063524),32358.58064516129,32358.58064516129,75
Asf_21,A0020,2797,19,582420.99,6441586.49,0,19,583598.2,6439118.7,0,2019,19131.0,POINT(1.506086 45.063524),POINT(1.521626 45.041508),32358.58064516129,19131.0,75
bTVXOBi_section1_Asf_21,A0020,5646,19,583598.2,6439118.7,0,46,583956.76,6433817.59,0,2019,19131.0,POINT(1.521626 45.041508),POINT(1.527435 44.993846),32358.58064516129,19131.0,75
Asf_22,A0020,11462,46,583956.76,6433817.59,0,46,581698.09,6423028.29,0,2019,17736.0,POINT(1.527435 44.993846),POINT(1.501378 44.896338),32358.58064516129,17736.0,75
Asf_23,A0020,24232,46,581698.09,6423028.29,0,46,586960,6400938.44,0,2019,17229.0,POINT(1.501378 44.896338),POINT(1.573076 44.698371),32358.58064516129,17229.0,75
Asf_24,A0020,21716,46,586960,6400938.44,0,46,581807.13,6382389.97,0,2019,17242.0,POINT(1.573076 44.698371),POINT(1.512456 44.530559),32358.58064516129,17242.0,75
Asf_25,A0020,22681,46,581807.13,6382389.97,0,46,580417.22,6361528.7,0,2019,15858.0,POINT(1.512456 44.530559),POINT(1.499954 44.342565),32358.58064516129,15858.0,75
Asf_26,A0020,7935,46,580417.22,6361528.7,0,46,580701.89,6353799.94,0,2019,18735.0,POINT(1.499954 44.342565),POINT(1.505359 44.273057),32358.58064516129,18735.0,75
bTVXOBi_section1_Asf_26,A0020,14549,46,580701.89,6353799.94,0,82,581143.03,6340518.69,0,2019,18735.0,POINT(1.505359 44.273057),POINT(1.514015 44.153609),32358.58064516129,18735.0,75
Asf_27,A0020,16305,82,581143.03,6340518.69,0,82,571431.47,6328819.54,0,2019,22679.0,POINT(1.514015 44.153609),POINT(1.395602 44.046622),32358.58064516129,22679.0,75
Asf_28,A0020,1915,82,571431.47,6328819.54,0,82,570758.76,6327100.73,0,2019,36416.0,POINT(1.395602 44.046622),POINT(1.387648 44.031032),32358.58064516129,36416.0,75
Asf_29,A0020,2800,82,570758.76,6327100.73,0,82,570343.91,6324368.04,0,2019,54786.0,POINT(1.387648 44.031032),POINT(1.383172 44.006367),32358.58064516129,54786.0,75
Asf_30,A0020,1250,82,570343.91,6324368.04,0,82,569288.7,6323812.6,0,2019,60934.0,POINT(1.383172 44.006367),POINT(1.370160 44.001174),32358.58064516129,60934.0,75
Asf_31,A0020,1725,82,569288.7,6323812.6,0,82,567761.31,6323109.97,0,2019,57966.0,POINT(1.370160 44.001174),POINT(1.351303 43.994566),32358.58064516129,57966.0,75
Asf_32,A0020,1275,82,567761.31,6323109.97,0,82,566589.71,6322637.6,0,2019,63957.0,POINT(1.351303 43.994566),POINT(1.336825 43.990095),32358.58064516129,63957.0,75
Asf_33,A0020,350,82,566589.71,6322637.6,0,82,566475.81,6322311.06,0,2019,,POINT(1.336825 43.990095),POINT(1.335491 43.987135),32358.58064516129,32358.58064516129,75
Asf_34,A0020,5575,82,566475.81,6322311.06,0,82,565201.01,6316885.61,0,2019,48294.0,POINT(1.335491 43.987135),POINT(1.321042 43.938076),32358.58064516129,48294.0,75
Asf_35,A0020,1564,82,565201.01,6316885.61,0,82,564840.01,6315369.93,0,2019,46536.0,POINT(1.321042 43.938076),POINT(1.316949 43.924369),32358.58064516129,46536.0,75
Sanef_41,A0026,18380,62,623009.09,7093858.59,0,62,633766.43,7080903.97,0,2019,12590.0,POINT(1.906999 50.935967),POINT(2.061885 50.821002),19218.170731707316,12590.0,41
Sanef_42,A0026,13976,62,633766.43,7080903.97,0,62,641206.5,7069706.61,0,2019,10972.0,POINT(2.061885 50.821002),POINT(2.168925 50.721289),19218.170731707316,10972.0,41
Sanef_43,A0026,8244,62,641206.5,7069706.61,0,62,646976.83,7064011.58,0,2019,15454.0,POINT(2.168925 50.721289),POINT(2.251249 50.670706),19218.170731707316,15454.0,41
Sanef_44,A0026,21072,62,646976.83,7064011.58,0,62,661872.55,7050356.65,0,2019,18734.0,POINT(2.251249 50.670706),POINT(2.462898 50.549251),19218.170731707316,18734.0,41
Sanef_45,A0026,11940,62,661872.55,7050356.65,0,62,672570.43,7045946.93,0,2019,23079.0,POINT(2.462898 50.549251),POINT(2.613900 50.510233),19218.170731707316,23079.0,41
Sanef_46,A0026,5588,62,672570.43,7045946.93,0,62,677602.73,7043749.91,0,2019,27125.0,POINT(2.613900 50.510233),POINT(2.684858 50.490713),19218.170731707316,27125.0,41
Sanef_47,A0026,5842,62,677602.73,7043749.91,0,62,678857.01,7038132.38,0,2019,27486.0,POINT(2.684858 50.490713),POINT(2.702804 50.440332),19218.170731707316,27486.0,41
Sanef_48,A0026,12450,62,678857.01,7038132.38,0,62,685094,7027706.29,0,2019,19623.0,POINT(2.702804 50.440332),POINT(2.790861 50.346913),19218.170731707316,19623.0,41
Sanef_49,A0026,8783,62,685094,7027706.29,0,62,692841.7,7024116.68,0,2019,17630.0,POINT(2.790861 50.346913),POINT(2.899629 50.314821),19218.170731707316,17630.0,41
Sanef_50,A0026,20085,62,692841.7,7024116.68,0,62,707449.43,7011145.07,0,2019,18593.0,POINT(2.899629 50.314821),POINT(3.104213 50.198345),19218.170731707316,18593.0,41
Sanef_51,A0026,3872,62,707449.43,7011145.07,0,62,707418.66,7007299.27,0,2019,17425.0,POINT(3.104213 50.198345),POINT(3.103712 50.163810),19218.170731707316,17425.0,41
abH8Fdh_section1_Sanef_51,A0026,639,62,707418.66,7007299.27,0,62,707661.13,7006728.69,0,2019,17425.0,POINT(3.103712 50.163810),POINT(3.107090 50.158683),19218.170731707316,17425.0,41
abH8Fdh_section2_Sanef_51,A0026,373,62,707661.13,7006728.69,0,62,707850.57,7006404.45,0,2019,17425.0,POINT(3.107090 50.158683),POINT(3.109732 50.155769),19218.170731707316,17425.0,41
abH8Fdh_section3_Sanef_51,A0026,190,62,707850.57,7006404.45,0,62,707958.64,7006246.43,0,2019,17425.0,POINT(3.109732 50.155769),POINT(3.111240 50.154349),19218.170731707316,17425.0,41
abH8Fdh_section4_Sanef_51,A0026,195,62,707958.64,7006246.43,0,62,708088.5,7006074.79,0,2019,17425.0,POINT(3.111240 50.154349),POINT(3.113051 50.152806),19218.170731707316,17425.0,41
abH8Fdh_section5_Sanef_51,A0026,1316,62,708088.5,7006074.79,0,59,709031.04,7005173.65,0,2019,17425.0,POINT(3.113051 50.152806),POINT(3.126205 50.144701),19218.170731707316,17425.0,41
abH8Fdh_section6_Sanef_51,A0026,93,59,709031.04,7005173.65,0,62,709085.04,7005129.15,0,2019,17425.0,POINT(3.126205 50.144701),POINT(3.126958 50.144300),19218.170731707316,17425.0,41
Sanef_52,A0026,628,62,709085.04,7005129.15,0,62,709546.26,7004743.8,0,2019,20577.0,POINT(3.126958 50.144300),POINT(3.133395 50.140833),19218.170731707316,20577.0,41
abH8Fdh_section1_Sanef_52,A0026,8703,62,709546.26,7004743.8,0,59,712702.17,6996747.61,0,2019,20577.0,POINT(3.133395 50.140833),POINT(3.177243 50.068964),19218.170731707316,20577.0,41
